TIMESTAMP(ms),Heading_true(rad),Heading_est(rad),dR(m)
7642572,0.914626,1.78189,0
7643572,0.914626,1.78184,0
7644572,0.914626,1.78185,0
7645572,0.914626,1.78186,0
7646572,0.914626,1.78191,0
7647572,0.914626,1.78189,0
7648572,0.914626,1.78184,0
7649572,0.914626,1.78187,0
7650572,0.914626,1.78185,0
7651572,0.914626,1.78208,0
7652572,0.914626,1.78254,0
7653572,0.914626,1.78189,0
7654572,0.914626,1.78172,0
7655572,0.914626,1.78196,0
7656572,0.914626,1.78235,0
7657572,0.914626,1.78273,0
7658572,0.914626,1.78312,0
7659572,0.914626,1.78352,0
7660572,0.914626,1.7838,0
7661572,0.914626,1.78377,0
7662572,0.914626,1.78367,0
7663572,0.914626,1.7837,0
7664572,0.914626,1.78357,0
7665572,0.914626,1.78352,0
7666572,0.914626,1.78351,0
7667572,0.914626,1.78358,0
7668572,0.914626,1.78353,0
7669572,0.914626,1.78369,0
7670572,0.914626,1.78368,0
7671572,0.914626,1.78361,0
7672572,0.914626,1.78353,0
7673572,0.914626,1.78354,0
7674572,0.914626,1.78344,0
7675572,0.914626,1.78336,0
7676572,0.914626,1.78327,0
7677572,0.914626,1.78314,0
7678572,0.914626,1.78308,0
7679572,0.914626,1.78308,0
7680572,0.914626,1.78312,0
7681573,0.914626,1.78316,0
7682573,0.914626,1.78309,0
7683573,0.914626,1.78308,0
7684573,0.914626,1.78307,0
7685573,0.914626,1.78318,0
7686573,0.914626,1.78309,0
7687573,0.914626,1.78297,0
7688573,0.914626,1.78288,0
7689573,0.914626,1.78273,0
7690573,0.914626,1.78267,0
7691573,0.914626,1.78253,0
7692573,0.914626,1.78261,0
7693573,0.914626,1.78271,0
7694573,0.914626,1.78297,0
7695573,0.914626,1.78297,0
7696573,0.914626,1.78343,0
7697573,0.914626,1.78334,0
7698573,0.914626,1.78333,0
7699573,0.914626,1.78325,0
7700573,0.914626,1.78337,0
7701573,0.914626,1.78292,0
7702573,0.914626,1.78321,0
7703573,0.914626,1.7821,0
7704573,0.914626,1.66357,0
7705573,0.914626,1.88994,0
